system_equipment,equipment_description,equipment_code,equipment_level,parent_code,parent_level,type_travail,action_entity,date_declaration,date_fin,date_creation,cout_total,source
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-CONMEC,2,B7284T0026,1.0,CORR,LLK,2023-07-03,2023-07-03,2023-07-03,373.3333333333333,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-ENTPRO-CP,3,B7284T0027-ENTPRO,2.0,CORR,LLK,2023-07-03,2023-07-03,2023-07-03,116.66666666666667,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-GRPROD,2,B7284T0029,1.0,CORR,LLK,2023-07-03,2023-07-03,2023-07-04,0.0,2023_CORRECTIF
B7284T0031,PALETTISEUR,B7284T0031,1,,,CORR,ELKS_UAP2,2023-07-03,2023-07-03,2023-07-04,347.2410046,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-07-03,2023-07-03,2023-07-03,13098.47948305264,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7286T0019-PCS,2,B7286T0019,1.0,CORR,LLK,2023-07-03,2023-07-03,2023-07-03,201892.6659736222,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-07-03,2023-07-04,2023-07-03,17027.63679794268,2023_CORRECTIF
BEC-ECL EXT,ECLAIRAGE EXTERIEUR,BEC-ECL EXT,1,,,CORR,BEC,2023-07-04,2023-07-04,2023-07-08,0.0,2023_CORRECTIF
B6235T8001,MIXER MAS MIX 60/60,B6235T8001-J49,3,B6235T8001-J07,2.0,CORR,ELKS_UAP1,2023-07-04,2023-11-12,2023-07-09,228.62,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007,1,,,CORR,LLK,2023-07-04,2023-07-04,2023-07-05,135.33333333333334,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-20,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-07-04,2023-07-04,2023-07-04,233.33333333333334,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-06,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-07-04,2023-07-04,2023-07-04,411.8333333333333,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS,2,B7214T0008,1.0,CORR,LLK,2023-07-04,2023-07-04,2023-07-04,0.0,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-07-04,2023-07-04,2023-07-04,1118.5944186666666,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-07-04,,2023-07-04,1538.0673256666666,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S004,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-07-04,2023-07-04,2023-07-04,61568.82915250833,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-07-04,2023-07-04,2023-07-04,1001.08668455,2023_CORRECTIF
B7228T0052,LIGNE SUCRE MORCEAU 1,B7228T0052-C215,3,B7228T0052-C104,2.0,CORR,BSC-DM,2023-07-04,,2023-07-04,0.0,2023_CORRECTIF
B7252T0034,ETIQUETEUSE,B7252T0034,1,,,CORR,ELKS_UAP2,2023-07-04,2023-07-05,2023-07-05,74.40878670000005,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016-ENTRAI-NA,3,B7272T0016-ENTRAI,2.0,CORR,LLK,2023-07-04,2023-07-04,2023-07-15,140.0,2023_CORRECTIF
B7290T8001,HOUSSEUSE COMBI PAL 2000,B7290T8001,1,,,CORR,ELKS_UAP1,2023-07-04,2023-07-04,2023-07-04,599.1214735,2023_CORRECTIF
B7759T0019,CONVOYEUR MECANIQUE  GEBO,B7759T0019-UNIFIL,2,B7759T0019,1.0,CORR,LLK,2023-07-04,2023-07-04,2023-07-05,176.5,2023_CORRECTIF
B9305T0005,BATIMENTS, BCH09-SYDESN-01,2,B9305T0005,1.0,CORR,BCH,2023-07-04,,2023-07-04,0.0,2023_CORRECTIF
BEC-CHANTIER,CHANTIER,BEC-CHANTIER,1,,,CORR,BEC,2023-07-04,2023-07-04,2023-07-04,1137037.6465829124,2023_CORRECTIF
B7272T0017,FARDELEUSE L3,B7272T0017-ENTPRO-RB,3,B7272T0017-ENTPRO,2.0,CORR,LLK,2023-07-05,2023-07-05,2023-07-06,353.0,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-18,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-07-05,2023-07-05,2023-07-05,121.48066666666666,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-CT,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-07-05,2023-07-05,2023-07-05,140.0,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-07-05,2023-07-05,2023-07-10,224.75333333333333,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S002,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-07-05,2023-07-09,2023-07-09,148.8175734,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S004,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-07-05,2023-07-05,2023-07-09,198.4234312,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-07-05,2023-07-05,2023-07-05,9989.2117080539,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-07-05,2023-07-05,2023-07-10,949.54642875,2023_CORRECTIF
B7254T0174,DATEUR INDUSTRIEL A JET D ENCRE AX350I,B7254T0174,1,,,CORR,ELKS_UAP2,2023-07-05,2023-07-05,2023-07-06,297.6351468,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7290T0003-EQSOMA-CR,3,B7290T0003-EQSOMA,2.0,CORR,LLK,2023-07-05,2023-07-05,2023-07-05,0.0,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S004,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-07-06,2023-07-06,2023-07-09,99.2117156,2023_CORRECTIF
B6225T0001-S002,CUVES MATURATION,B6225T0001-S002,1,,,CORR,ELKS_UAP2,2023-07-06,2023-07-06,2023-07-06,223.2263601,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-CT,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-07-06,2023-07-06,2023-07-06,350.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-TRANSF-TP,3,B7214T0008-TRANSF,2.0,CORR,LLK,2023-07-06,2023-07-06,2023-07-06,560.34,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-07-06,2023-07-06,2023-07-09,223.2263601,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-07-06,2023-07-06,2023-07-06,89.29054404,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-07-06,2023-07-06,2023-07-06,596.4575679778791,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-TRANSF-TC,3,B7216T0011-TRANSF,2.0,CORR,LLK,2023-07-06,2023-07-06,2023-07-06,376.56533333333334,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S004,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-07-06,2023-07-06,2023-07-06,1936.1537653171558,2023_CORRECTIF
B7252T0029,ETIQUETEUSE OPERA 300 SACMI,B7252T0029-TRANSM-EE,3,B7252T0029-TRANSM,2.0,CORR,LLK,2023-07-06,2023-07-06,2023-07-06,1915.6566666666668,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-GRPROD-PO,3,B7284T0029-GRPROD,2.0,CORR,LLK,2023-07-06,2023-07-06,2023-07-06,0.0,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-MAGPAL,2,B7284T0029,1.0,CORR,LLK,2023-07-06,,2023-07-06,0.0,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7286T0019-CHPC,2,B7286T0019,1.0,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,2962.4251314971953,2023_CORRECTIF
LLK-AC-1850C,Compresseur 40 bars TEMPO 1850 C,LLK-AC-1850C,1,,,CORR,LLK,2023-07-07,2023-07-16,2023-07-16,466.6666666666667,2023_CORRECTIF
LLK-AC-1850E,Compresseur 40 bars TEMPO 1850 E Cojek,LLK-AC-1850E,1,,,CORR,LLK,2023-07-07,2023-07-10,2023-07-10,75901.21078534874,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS-01,4,B7214T0010-RS-PS,3.0,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,117.66666666666667,2023_CORRECTIF
LLK-AC-RLRB,Compresseur 7 bar RLR 150 AIR WORTHINGTON B,LLK-AC-RLRB,1,,,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,84441.475812198,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011,1,,,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,0.0,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-TRANSF,2,B7216T0011,1.0,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,76.48983333333334,2023_CORRECTIF
B7247T8002,REMPLISSEUSE ASEPTIQUE,B7247T8002,1,,,CORR,ELKS_UAP1,2023-07-07,2023-07-07,2023-07-10,3610.570349,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-STSUPE-TM,3,B7252T0021-STSUPE,2.0,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,614.4499999999999,2023_CORRECTIF
B7254T0174,DATEUR INDUSTRIEL A JET D ENCRE AX350I,B7254T0174,1,,,CORR,ELKS_UAP2,2023-07-07,2023-07-07,2023-07-16,148.8175734,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-10,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-07-07,2023-07-07,2023-07-08,0.0,2023_CORRECTIF
B7272T0028,FARDELEUSE VARIOPAC PRO,B7272T0028,1,,,CORR,ELKS_UAP2,2023-07-07,2023-11-12,2023-07-07,148.8175734,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-CONMEC,2,B7284T0026,1.0,CORR,LLK,2023-07-07,2023-07-07,2023-07-07,980.0,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-TRANSF-TB,3,B7214T0007-TRANSF,2.0,CORR,LLK,2023-07-08,2023-07-08,2023-07-08,706.0,2023_CORRECTIF
B7216T0013,REMPLISSEUSE Combi SF SELECT BV 140/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0013-BOUCHE-BU,3,B7216T0013-BOUCHEUSE,2.0,CORR,LLK,2023-07-08,2023-07-08,2023-07-08,117.66666666666667,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016-ENTRAI-NA,3,B7272T0016-ENTRAI,2.0,CORR,LLK,2023-07-08,2023-07-08,2023-07-08,1199.0,2023_CORRECTIF
LLK-AC-2350B,Compresseur 40 bars TEMPO 2350 B,LLK-AC-2350B,1,,,CORR,LLK,2023-07-08,2023-07-08,2023-07-16,140.0,2023_CORRECTIF
B7272T0017,FARDELEUSE L3,B7272T0017-TRFILM-IF,3,B7272T0017-TRFILM,2.0,CORR,LLK,2023-07-08,,2023-07-08,0.0,2023_CORRECTIF
B7759T0020,CONVOYEUR MECANIQUE  GEBO,B7759T0020-PACKS,2,B7759T0020,1.0,CORR,LLK,2023-07-08,2023-07-08,2023-07-08,863.3333333333334,2023_CORRECTIF
LLK-AC-1850E,Compresseur 40 bars TEMPO 1850 E Cojek,LLK-AC-1850E-ARMELE,2,LLK-AC-1850E,1.0,CORR,LLK,2023-07-09,2023-07-09,2023-07-16,2337.5,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-05,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-07-09,2023-07-09,2023-07-09,130.746,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-TRANSF-TB,3,B7214T0007-TRANSF,2.0,CORR,LLK,2023-07-09,2023-07-09,2023-07-11,353.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS-18,4,B7214T0010-RS-PS,3.0,CORR,LLK,2023-07-09,2023-07-09,2023-07-09,168.102,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-FOURIR-CT,3,B7214T0010-FOURIR,2.0,CORR,LLK,2023-07-09,2023-07-09,2023-07-09,280.0,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-07-09,2023-07-09,2023-07-11,1055.0515875,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-07-09,2023-07-09,2023-07-09,0.0,2023_CORRECTIF
B7222T8003,ROBOT DE CONDIT - ENCAISSEUSE -,B7222T8003,1,,,CORR,ELKS_UAP1,2023-07-09,2023-07-09,2023-07-09,7627.853459558545,2023_CORRECTIF
B7252T8003,ETIQUETEUSE DE BOUTEILLES  25 CL,B7252T8003,1,,,CORR,ELKS_UAP1,2023-07-09,2023-07-09,2023-07-09,1900.7817795166666,2023_CORRECTIF
B7258T0009,INSPECTRICE DE BOCAL EBI(SDA),B7258T0009,1,,,CORR,ELKS_UAP2,2023-07-09,2023-11-12,2023-07-13,148.8175734,2023_CORRECTIF
B7270T0200,SLEEVEUSE,B7270T0200,1,,,CORR,ELKS_UAP2,2023-07-09,2023-07-09,2023-07-09,12944.691899753527,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016-ARMELE-CE,3,B7272T0016-ARMELE,2.0,CORR,LLK,2023-07-09,2023-07-14,2023-07-23,37205.20203349133,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026,1,,,CORR,LLK,2023-07-09,2023-07-10,2023-07-10,491166.0715124965,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-07-09,2023-07-09,2023-07-09,1351.7092863435385,2023_CORRECTIF
B8657T0030-A0001,CLIMATISEUR TGBT4 CIAT 28000W CLIMC28B,B8657T0030-A0001,1,,,CORR,BS1,2023-07-09,2023-07-11,2023-07-09,362364.23003087944,2023_CORRECTIF
B9305T0001,BATIMENT,B9305T0001,1,,,CORR,LLK,2023-07-09,,2023-07-09,1325.6736033406316,2023_CORRECTIF
LLK-AC-1850D,Compresseur 40 bars TEMPO 1850 D,LLK-AC-1850D-ENTRAI,2,LLK-AC-1850D,1.0,CORR,LLK,2023-07-09,2023-07-09,2023-07-10,396.6666666666667,2023_CORRECTIF
B6225T0001-S313,SYSTEME DETECTION AZOTE,B6225T0001-S313,1,,,CORR,ELKS_UAP2,2023-07-10,,2023-07-10,20000.0,2023_CORRECTIF
B7103T0056,BAC EAUX ACIDES-   24T5,BRH-24P5,2,B7103T0056,1.0,CORR,BRH,2023-07-10,2023-07-16,2023-07-16,862.7,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS,3,B7214T0010-RS,2.0,CORR,LLK,2023-07-10,2023-07-10,2023-07-10,68635.59658045162,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-TRANSF-TB,3,B7214T0010-TRANSF,2.0,CORR,LLK,2023-07-10,2023-07-10,2023-07-11,326.6666666666667,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS-06,4,B7214T0010-RS-PS,3.0,CORR,LLK,2023-07-10,2023-07-10,2023-07-11,326.6666666666667,2023_CORRECTIF
B7217T0001,SOUTIREUSE,B7217T0001-S004,2,B7217T0001,1.0,CORR,ELKS_UAP2,2023-07-10,2023-07-10,2023-07-10,4565.22828555268,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-13,2023-07-13,669.087752,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-12,527.52579375,2023_CORRECTIF
B7222T8003,ROBOT DE CONDIT - ENCAISSEUSE -,B7222T8003,1,,,CORR,ELKS_UAP1,2023-07-10,,2023-07-12,844.04127,2023_CORRECTIF
B7247T8002,REMPLISSEUSE ASEPTIQUE,B7247T8002,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-11,1118.5944186666666,2023_CORRECTIF
B7247T8002,REMPLISSEUSE ASEPTIQUE,B7247T8002,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-11,559.2972093333333,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-11,17531.76117557569,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-10,698.9750524166667,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-10,1899.0928575,2023_CORRECTIF
B7270T0200,SLEEVEUSE,B7270T0200,1,,,CORR,ELKS_UAP2,2023-07-10,2023-07-10,2023-07-11,99.2117156,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-12,275.52666666666664,2023_CORRECTIF
B7286T0022,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L2,B7290T0004-EQSOMA-TE,3,B7290T0004-EQSOMA,2.0,CORR,LLK,2023-07-10,2023-07-11,2023-07-11,3956.25,2023_CORRECTIF
B7286T0022,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L2,B7286T0022,1,,,CORR,LLK,2023-07-10,2023-07-10,2023-07-10,11375.466675629794,2023_CORRECTIF
B7759T8002,CONVOYEURS MECANIQUE GEBO,B7759T8002-J06,2,B7759T8002,1.0,CORR,ELKS_UAP1,2023-07-10,2023-07-10,2023-07-10,671.1566512,2023_CORRECTIF
B8780R0041,UNITE DE FLOTTATION A AIR DISSOUS DAF INFILCO,B8780R0041,1,,,CORR,BRH,2023-07-10,2023-07-10,2023-07-13,672.1,2023_CORRECTIF
BEC-ADM-REFEC_ELEC,INSTALLATIONS ELECTRIQUE REFECTOIRE,BEC-ADM-REFEC_ELEC,1,,,CORR,BEC,2023-07-10,2023-07-10,2023-07-10,690.2087708009094,2023_CORRECTIF
LLK-AC-1850D,Compresseur 40 bars TEMPO 1850 D,LLK-AC-1850D-ENTRAI,2,LLK-AC-1850D,1.0,CORR,LLK,2023-07-10,2023-07-10,2023-07-16,706.0,2023_CORRECTIF
B7203T0001,DEPALETTISEUR,B7203T0001,1,,,CORR,ELKS_UAP2,2023-07-11,2023-07-11,2023-07-12,74.4087867,2023_CORRECTIF
B7216T0013,REMPLISSEUSE Combi SF SELECT BV 140/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0013-REMPLI-CA,3,B7216T0013-REMPLI,2.0,CORR,LLK,2023-07-11,2023-07-11,2023-07-11,194.15,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ-CT,3,B7252T0021-GRETIQ,2.0,CORR,LLK,2023-07-11,2023-07-11,2023-07-11,500.0833333333333,2023_CORRECTIF
B7252T0022,ETIQUETEUSE OPERA 300 SACMI,B7252T0022,1,,,CORR,LLK,2023-07-11,2023-07-11,2023-07-12,176.5,2023_CORRECTIF
B7254T0140,DATEUR INDUSTRIEL A JET D ENCRE,B7254T0140,1,,,CORR,ELKS_UAP1,2023-07-11,2023-07-11,2023-07-12,334.543876,2023_CORRECTIF
B7272T0027,FARDELEUSE VARIOPAC PRO,B7272T0027,1,,,CORR,ELKS_UAP2,2023-07-11,2023-07-11,2023-07-12,59.52702936,2023_CORRECTIF
B7274T0001,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0001-APLPOI,2,B7274T0001,1.0,CORR,LLK,2023-07-11,2023-07-11,2023-07-11,235.33333333333334,2023_CORRECTIF
B7284T0031,PALETTISEUR,B7284T0031,1,,,CORR,ELKS_UAP2,2023-07-11,2023-07-11,2023-07-12,322.4380757,2023_CORRECTIF
B7759T0019,CONVOYEUR MECANIQUE  GEBO,B7759T0019-UNIFIL,2,B7759T0019,1.0,CORR,LLK,2023-07-11,2023-07-11,2023-07-11,88.25,2023_CORRECTIF
BEC-MAG-CG-ELEC,INSTALLATIONS ELECTRIQUE MAGASIN CORPS GRAS,BEC-MAG-CG-ELEC,1,,,CORR,BEC,2023-07-11,2023-07-11,2023-07-11,0.0,2023_CORRECTIF
B6524T3000-B001,FILTRE A POCHE S566N-SDA ,B6524T3000-B001,1,,,CORR,BS2,2023-07-12,,2023-07-12,1825.7,2023_CORRECTIF
B7202T8002,DECAISSEUSE,B7202T8002,1,,,CORR,ELKS_UAP1,2023-07-12,2023-07-12,2023-07-13,241.43047945,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-TRANSF-TB,3,B7214T0007-TRANSF,2.0,CORR,LLK,2023-07-12,2023-07-12,2023-07-12,176.5,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-18,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-07-12,2023-07-12,2023-07-12,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-ALPREF-TE,3,B7214T0008-ALPREF,2.0,CORR,LLK,2023-07-12,2023-10-02,2023-07-13,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-06,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-07-12,2023-07-12,2023-07-12,0.0,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-07-12,2023-07-12,2023-07-12,4305.322823325,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-07-12,2023-07-12,2023-07-13,198.4234312,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-TC,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-07-12,2023-07-12,2023-07-12,448.0,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002,1,,,CORR,ELKS_UAP2,2023-07-12,2023-07-12,2023-07-13,119.05405872,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002,1,,,CORR,ELKS_UAP2,2023-07-12,2023-07-12,2023-07-13,124.0146445,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002,1,,,CORR,ELKS_UAP2,2023-07-12,2023-07-12,2023-07-13,124.0146445,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ-CT,3,B7252T0021-GRETIQ,2.0,CORR,LLK,2023-07-12,,2023-07-12,0.0,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-07-12,2023-07-12,2023-07-13,241.43047945,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-CONMEC,2,B7284T0026,1.0,CORR,LLK,2023-07-12,2023-07-13,2023-07-13,280.34,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-CONMEC,2,B7284T0026,1.0,CORR,LLK,2023-07-12,2023-07-14,2023-07-13,4558.302,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7286T0019,1,,,CORR,LLK,2023-07-12,2023-07-13,2023-07-13,980.0,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-07-12,2023-07-13,2023-07-12,19073.94535691233,2023_CORRECTIF
B8636T8004,TOUR DE REFROIDISSEMENT RB,B8636T8004,1,,,CORR,ELKS_UAP1,2023-07-12,2023-07-12,2023-07-12,420.59112185,2023_CORRECTIF
B9305T0002,ATELIER,B9305T0002,1,,,CORR,LLK,2023-07-12,2023-07-12,2023-07-12,9596.249346880488,2023_CORRECTIF
BEC-ADM-DMC-ETG1-ELC,INSTALLATIONS ELECTRIQUE ETAGE 1 CMS ET ARCHIVES,BEC-ADM-DMC-ETG1-ELC,1,,,CORR,BEC,2023-07-12,2023-07-12,2023-07-13,0.0,2023_CORRECTIF
LLK-AC-RLRB,Compresseur 7 bar RLR 150 AIR WORTHINGTON B,LLK-AC-RLRB,1,,,CORR,LLK,2023-07-12,2023-07-12,2023-07-16,420.0,2023_CORRECTIF
B7210T8004,LAVEUSE BOUTEILLES(SDA),B7210T8004,1,,,CORR,ELKS_UAP1,2023-07-13,2023-07-13,2023-07-14,120.715239725,2023_CORRECTIF
B6220T0002,VMC  B(SDA),B6220T0002,1,,,CORR,ELKS_UAP2,2023-07-13,2023-07-13,2023-07-16,173.6205023,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-07-13,,2023-07-13,203792.6373823969,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-07-13,2023-07-13,2023-07-13,766.43047945,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-07-13,2023-07-13,2023-07-14,241.43047945,2023_CORRECTIF
